segmento,tiempo,frame,segundo,id,equipo,x,y,x_norm,y_norm,zona_v,zona_h,conf
1T — Inicio a TM Olimpia,1T,19323,644.1,1023,olimpia,248.6,152.3,0.388,0.25,gestacion,carril_izquierdo,0.72
1T — Inicio a TM Olimpia,1T,19326,644.2,1023,olimpia,246.2,151.3,0.385,0.247,gestacion,carril_izquierdo,0.7
1T — Inicio a TM Olimpia,1T,19329,644.3,1023,olimpia,243.6,151.3,0.381,0.247,gestacion,carril_izquierdo,0.68
1T — Inicio a TM Olimpia,1T,19332,644.4,1023,olimpia,241.1,151.9,0.377,0.249,gestacion,carril_izquierdo,0.64
1T — Inicio a TM Olimpia,1T,19335,644.5,1023,olimpia,238.8,151.0,0.373,0.246,gestacion,carril_izquierdo,0.59
1T — Inicio a TM Olimpia,1T,19338,644.6,1023,olimpia,235.4,151.6,0.368,0.248,gestacion,carril_izquierdo,0.66
1T — Inicio a TM Olimpia,1T,19341,644.7,1023,olimpia,233.1,152.1,0.364,0.25,gestacion,carril_izquierdo,0.54
1T — Inicio a TM Olimpia,1T,19344,644.8,1023,olimpia,231.8,151.3,0.362,0.246,gestacion,carril_izquierdo,0.6
1T — Inicio a TM Olimpia,1T,19362,645.4,1023,olimpia,213.2,151.1,0.333,0.24,gestacion,carril_izquierdo,0.63
1T — Inicio a TM Olimpia,1T,19368,645.6,1023,olimpia,208.5,149.2,0.326,0.233,defensa,carril_izquierdo,0.8
1T — Inicio a TM Olimpia,1T,19371,645.7,1023,olimpia,206.8,150.2,0.323,0.237,defensa,carril_izquierdo,0.74
1T — Inicio a TM Olimpia,1T,19374,645.8,1023,olimpia,203.7,150.7,0.318,0.239,defensa,carril_izquierdo,0.75
1T — Inicio a TM Olimpia,1T,19377,645.9,1023,olimpia,202.5,151.8,0.316,0.243,defensa,carril_izquierdo,0.75
1T — Inicio a TM Olimpia,1T,19380,646.0,1023,olimpia,200.0,151.7,0.443,0.136,gestacion,carril_izquierdo,0.68
1T — Inicio a TM Olimpia,1T,19383,646.1,1023,olimpia,196.1,151.5,0.435,0.135,gestacion,carril_izquierdo,0.83
1T — Inicio a TM Olimpia,1T,19386,646.2,1023,olimpia,192.6,152.5,0.427,0.139,gestacion,carril_izquierdo,0.65
1T — Inicio a TM Olimpia,1T,19389,646.3,1023,olimpia,190.1,153.2,0.421,0.142,gestacion,carril_izquierdo,0.69
1T — Inicio a TM Olimpia,1T,19392,646.4,1023,olimpia,187.5,153.8,0.416,0.144,gestacion,carril_izquierdo,0.64
1T — Inicio a TM Olimpia,1T,19395,646.5,1023,olimpia,184.3,154.3,0.409,0.146,gestacion,carril_izquierdo,0.59
1T — Inicio a TM Olimpia,1T,19404,646.8,1023,olimpia,177.6,157.7,0.394,0.16,gestacion,carril_izquierdo,0.68
1T — Inicio a TM Olimpia,1T,19407,646.9,1023,olimpia,175.5,159.7,0.389,0.169,gestacion,carril_izquierdo,0.65
1T — Inicio a TM Olimpia,1T,19410,647.0,1023,olimpia,172.1,159.8,0.382,0.189,gestacion,carril_izquierdo,0.6
1T — Inicio a TM Olimpia,1T,19425,647.5,1023,olimpia,159.2,164.1,0.353,0.207,gestacion,carril_izquierdo,0.53
1T — Inicio a TM Olimpia,1T,19428,647.6,1023,olimpia,158.0,164.2,0.35,0.207,gestacion,carril_izquierdo,0.8
1T — Inicio a TM Olimpia,1T,19431,647.7,1023,olimpia,156.1,164.9,0.346,0.21,gestacion,carril_izquierdo,0.75
1T — Inicio a TM Olimpia,1T,19434,647.8,1023,olimpia,154.3,167.8,0.342,0.222,gestacion,carril_izquierdo,0.79
1T — Inicio a TM Olimpia,1T,19437,647.9,1023,olimpia,149.1,168.6,0.331,0.225,gestacion,carril_izquierdo,0.67
1T — Inicio a TM Olimpia,1T,19440,648.0,1023,olimpia,145.0,170.8,0.227,0.327,defensa,carril_izquierdo,0.67
1T — Inicio a TM Olimpia,1T,19461,648.7,1032,olimpia,81.2,140.4,0.127,0.219,defensa,carril_izquierdo,0.53
1T — Inicio a TM Olimpia,1T,19473,649.1,1033,marmoleria,434.7,148.0,0.995,0.243,definicion,carril_izquierdo,0.69
1T — Inicio a TM Olimpia,1T,19476,649.2,1033,marmoleria,435.4,147.3,0.996,0.24,definicion,carril_izquierdo,0.69
1T — Inicio a TM Olimpia,1T,19479,649.3,1033,marmoleria,436.3,147.0,0.999,0.239,definicion,carril_izquierdo,0.71
1T — Inicio a TM Olimpia,1T,19512,650.4,1037,olimpia,244.2,150.1,0.521,0.248,gestacion,carril_izquierdo,0.79
1T — Inicio a TM Olimpia,1T,19515,650.5,1037,olimpia,243.8,153.1,0.52,0.258,gestacion,carril_izquierdo,0.64
1T — Inicio a TM Olimpia,1T,19518,650.6,1037,olimpia,242.7,154.5,0.518,0.263,gestacion,carril_izquierdo,0.7
1T — Inicio a TM Olimpia,1T,19518,650.6,1038,olimpia,103.6,158.2,0.221,0.277,defensa,carril_izquierdo,0.72
1T — Inicio a TM Olimpia,1T,19521,650.7,1037,olimpia,243.2,156.3,0.519,0.27,gestacion,carril_izquierdo,0.59
1T — Inicio a TM Olimpia,1T,19521,650.7,1038,olimpia,104.8,161.9,0.223,0.29,defensa,carril_izquierdo,0.71
1T — Inicio a TM Olimpia,1T,19524,650.8,1037,olimpia,243.1,157.5,0.518,0.274,gestacion,carril_izquierdo,0.64
1T — Inicio a TM Olimpia,1T,19524,650.8,1038,olimpia,105.4,162.7,0.225,0.293,defensa,carril_izquierdo,0.75
1T — Inicio a TM Olimpia,1T,19527,650.9,1037,olimpia,242.1,157.9,0.516,0.276,gestacion,carril_izquierdo,0.73
1T — Inicio a TM Olimpia,1T,19527,650.9,1038,olimpia,106.5,161.9,0.227,0.29,defensa,carril_izquierdo,0.76
1T — Inicio a TM Olimpia,1T,19530,651.0,1037,olimpia,242.2,159.6,0.378,0.286,gestacion,carril_izquierdo,0.74
1T — Inicio a TM Olimpia,1T,19530,651.0,1038,olimpia,108.7,160.8,0.17,0.29,defensa,carril_izquierdo,0.75
1T — Inicio a TM Olimpia,1T,19533,651.1,1037,olimpia,242.0,160.7,0.378,0.29,gestacion,carril_izquierdo,0.74
1T — Inicio a TM Olimpia,1T,19533,651.1,1038,olimpia,110.5,161.4,0.173,0.293,defensa,carril_izquierdo,0.68
1T — Inicio a TM Olimpia,1T,19536,651.2,1037,olimpia,242.1,164.2,0.378,0.303,gestacion,carril_izquierdo,0.51
1T — Inicio a TM Olimpia,1T,19539,651.3,1037,olimpia,241.6,166.2,0.377,0.31,gestacion,carril_izquierdo,0.54
1T — Inicio a TM Olimpia,1T,19542,651.4,1033,marmoleria,462.3,167.3,0.722,0.315,definicion,carril_izquierdo,0.76
1T — Inicio a TM Olimpia,1T,19542,651.4,1037,olimpia,240.4,167.8,0.376,0.316,gestacion,carril_izquierdo,0.49
1T — Inicio a TM Olimpia,1T,19542,651.4,1038,olimpia,117.3,162.4,0.183,0.296,defensa,carril_izquierdo,0.6
1T — Inicio a TM Olimpia,1T,19545,651.5,1033,marmoleria,461.9,168.5,0.722,0.319,definicion,carril_izquierdo,0.73
1T — Inicio a TM Olimpia,1T,19545,651.5,1037,olimpia,240.0,168.8,0.375,0.32,gestacion,carril_izquierdo,0.7
1T — Inicio a TM Olimpia,1T,19545,651.5,1038,olimpia,119.0,162.5,0.186,0.297,defensa,carril_izquierdo,0.78
1T — Inicio a TM Olimpia,1T,19548,651.6,1033,marmoleria,461.8,169.2,0.722,0.322,definicion,carril_izquierdo,0.71
1T — Inicio a TM Olimpia,1T,19548,651.6,1037,olimpia,239.5,169.8,0.374,0.324,gestacion,carril_izquierdo,0.65
1T — Inicio a TM Olimpia,1T,19548,651.6,1038,olimpia,119.9,162.5,0.187,0.297,defensa,carril_izquierdo,0.64
1T — Inicio a TM Olimpia,1T,19551,651.7,1033,marmoleria,461.8,169.6,0.722,0.323,definicion,carril_izquierdo,0.75
1T — Inicio a TM Olimpia,1T,19551,651.7,1037,olimpia,239.6,170.9,0.374,0.328,gestacion,carril_izquierdo,0.75
1T — Inicio a TM Olimpia,1T,19551,651.7,1038,olimpia,123.5,163.2,0.193,0.299,defensa,carril_izquierdo,0.7
1T — Inicio a TM Olimpia,1T,19554,651.8,1033,marmoleria,462.0,171.9,0.722,0.332,definicion,carril_central,0.68
1T — Inicio a TM Olimpia,1T,19554,651.8,1037,olimpia,239.8,172.8,0.375,0.335,gestacion,carril_central,0.8
1T — Inicio a TM Olimpia,1T,19557,651.9,1033,marmoleria,461.8,174.4,0.722,0.341,definicion,carril_central,0.69
1T — Inicio a TM Olimpia,1T,19557,651.9,1037,olimpia,239.4,174.7,0.374,0.342,gestacion,carril_central,0.82
1T — Inicio a TM Olimpia,1T,19560,652.0,1033,marmoleria,461.7,175.9,0.721,0.335,definicion,carril_central,0.67
1T — Inicio a TM Olimpia,1T,19560,652.0,1037,olimpia,239.3,176.4,0.374,0.337,gestacion,carril_central,0.83
1T — Inicio a TM Olimpia,1T,19560,652.0,1038,olimpia,127.3,163.2,0.199,0.29,defensa,carril_izquierdo,0.54
1T — Inicio a TM Olimpia,1T,19563,652.1,1033,marmoleria,461.4,177.5,0.721,0.341,definicion,carril_central,0.71
1T — Inicio a TM Olimpia,1T,19563,652.1,1037,olimpia,238.9,176.5,0.373,0.337,gestacion,carril_central,0.79
1T — Inicio a TM Olimpia,1T,19566,652.2,1033,marmoleria,461.3,178.6,0.721,0.345,definicion,carril_central,0.7
1T — Inicio a TM Olimpia,1T,19566,652.2,1037,olimpia,238.7,176.9,0.373,0.339,gestacion,carril_central,0.83
1T — Inicio a TM Olimpia,1T,19566,652.2,1038,olimpia,131.7,165.2,0.206,0.297,defensa,carril_izquierdo,0.54
1T — Inicio a TM Olimpia,1T,19569,652.3,1033,marmoleria,460.1,179.9,0.719,0.35,definicion,carril_central,0.7
1T — Inicio a TM Olimpia,1T,19572,652.4,1033,marmoleria,458.0,181.0,0.716,0.354,definicion,carril_central,0.72
1T — Inicio a TM Olimpia,1T,19572,652.4,1037,olimpia,239.1,181.8,0.374,0.357,gestacion,carril_central,0.79
1T — Inicio a TM Olimpia,1T,19572,652.4,1038,olimpia,136.5,166.3,0.213,0.301,defensa,carril_izquierdo,0.61
1T — Inicio a TM Olimpia,1T,19575,652.5,1033,marmoleria,456.7,181.1,0.714,0.354,definicion,carril_central,0.67
1T — Inicio a TM Olimpia,1T,19575,652.5,1037,olimpia,239.5,183.3,0.374,0.362,gestacion,carril_central,0.82
1T — Inicio a TM Olimpia,1T,19581,652.7,1038,olimpia,142.3,166.1,0.222,0.3,defensa,carril_izquierdo,0.51
1T — Inicio a TM Olimpia,1T,19587,652.9,1005,marmoleria,439.5,199.8,0.687,0.422,definicion,carril_central,0.76
1T — Inicio a TM Olimpia,1T,19587,652.9,1038,olimpia,144.2,167.2,0.225,0.304,defensa,carril_izquierdo,0.73
1T — Inicio a TM Olimpia,1T,19590,653.0,1005,marmoleria,436.4,199.1,0.682,0.426,definicion,carril_central,0.73
1T — Inicio a TM Olimpia,1T,19590,653.0,1038,olimpia,144.0,167.3,0.225,0.31,defensa,carril_izquierdo,0.66
1T — Inicio a TM Olimpia,1T,19593,653.1,1005,marmoleria,437.9,200.6,0.684,0.431,definicion,carril_central,0.74
1T — Inicio a TM Olimpia,1T,19593,653.1,1038,olimpia,144.0,167.2,0.225,0.31,defensa,carril_izquierdo,0.61
1T — Inicio a TM Olimpia,1T,19596,653.2,1038,olimpia,143.2,167.4,0.224,0.31,defensa,carril_izquierdo,0.76
1T — Inicio a TM Olimpia,1T,19599,653.3,1038,olimpia,141.8,167.3,0.222,0.31,defensa,carril_izquierdo,0.74
1T — Inicio a TM Olimpia,1T,19602,653.4,1038,olimpia,140.1,167.6,0.219,0.311,defensa,carril_izquierdo,0.66
1T — Inicio a TM Olimpia,1T,19605,653.5,1038,olimpia,138.5,168.6,0.216,0.315,defensa,carril_izquierdo,0.78
1T — Inicio a TM Olimpia,1T,19608,653.6,1038,olimpia,137.2,169.8,0.214,0.319,defensa,carril_izquierdo,0.62
1T — Inicio a TM Olimpia,1T,19611,653.7,1038,olimpia,135.1,171.0,0.211,0.324,defensa,carril_izquierdo,0.66
1T — Inicio a TM Olimpia,1T,19620,654.0,1040,marmoleria,401.1,196.0,0.627,0.412,gestacion,carril_central,0.76
1T — Inicio a TM Olimpia,1T,19629,654.3,1037,olimpia,225.2,208.6,0.352,0.457,gestacion,carril_central,0.78
1T — Inicio a TM Olimpia,1T,19632,654.4,1041,marmoleria,380.9,202.1,0.595,0.434,gestacion,carril_central,0.73
1T — Inicio a TM Olimpia,1T,19635,654.5,1041,marmoleria,376.1,204.0,0.588,0.441,gestacion,carril_central,0.72
1T — Inicio a TM Olimpia,1T,19638,654.6,1041,marmoleria,369.3,206.8,0.577,0.451,gestacion,carril_central,0.75
1T — Inicio a TM Olimpia,1T,19641,654.7,1037,olimpia,199.2,213.5,0.311,0.475,defensa,carril_central,0.76
1T — Inicio a TM Olimpia,1T,19641,654.7,1041,marmoleria,365.0,208.2,0.57,0.456,gestacion,carril_central,0.75
1T — Inicio a TM Olimpia,1T,19644,654.8,1037,olimpia,194.6,215.3,0.304,0.481,defensa,carril_central,0.73
1T — Inicio a TM Olimpia,1T,19644,654.8,1041,marmoleria,361.9,209.8,0.565,0.462,gestacion,carril_central,0.71
1T — Inicio a TM Olimpia,1T,19647,654.9,1037,olimpia,186.3,223.0,0.291,0.509,defensa,carril_central,0.64
1T — Inicio a TM Olimpia,1T,19647,654.9,1041,marmoleria,356.8,213.4,0.558,0.475,gestacion,carril_central,0.68
1T — Inicio a TM Olimpia,1T,19650,655.0,1041,marmoleria,354.5,216.1,0.554,0.484,gestacion,carril_central,0.77
1T — Inicio a TM Olimpia,1T,19653,655.1,1041,marmoleria,352.4,217.0,0.551,0.487,gestacion,carril_central,0.8
1T — Inicio a TM Olimpia,1T,19656,655.2,1041,marmoleria,351.0,218.7,0.548,0.493,gestacion,carril_central,0.83
1T — Inicio a TM Olimpia,1T,19659,655.3,1037,olimpia,159.5,227.6,0.249,0.526,defensa,carril_central,0.66
1T — Inicio a TM Olimpia,1T,19659,655.3,1041,marmoleria,350.0,221.2,0.547,0.502,gestacion,carril_central,0.81
1T — Inicio a TM Olimpia,1T,19662,655.4,1037,olimpia,145.9,233.7,0.228,0.547,defensa,carril_central,0.75
1T — Inicio a TM Olimpia,1T,19662,655.4,1041,marmoleria,348.5,224.9,0.545,0.516,gestacion,carril_central,0.82
1T — Inicio a TM Olimpia,1T,19665,655.5,1041,marmoleria,347.3,227.0,0.543,0.523,gestacion,carril_central,0.81
1T — Inicio a TM Olimpia,1T,19668,655.6,1041,marmoleria,345.4,228.9,0.54,0.53,gestacion,carril_central,0.79
1T — Inicio a TM Olimpia,1T,19671,655.7,1041,marmoleria,343.6,231.6,0.537,0.54,gestacion,carril_central,0.79
1T — Inicio a TM Olimpia,1T,19674,655.8,1041,marmoleria,343.2,235.0,0.536,0.552,gestacion,carril_central,0.82
1T — Inicio a TM Olimpia,1T,19677,655.9,1041,marmoleria,339.8,237.8,0.531,0.562,gestacion,carril_central,0.79
1T — Inicio a TM Olimpia,1T,19677,655.9,1042,olimpia,84.6,179.1,0.132,0.352,defensa,carril_central,0.67
1T — Inicio a TM Olimpia,1T,19677,655.9,1037,olimpia,105.2,245.5,0.164,0.59,defensa,carril_central,0.67
1T — Inicio a TM Olimpia,1T,19680,656.0,1041,marmoleria,337.8,239.8,0.528,0.574,gestacion,carril_central,0.81
1T — Inicio a TM Olimpia,1T,19680,656.0,1042,olimpia,81.6,180.1,0.128,0.362,defensa,carril_central,0.7
1T — Inicio a TM Olimpia,1T,19683,656.1,1041,marmoleria,332.9,240.5,0.52,0.576,gestacion,carril_central,0.83
1T — Inicio a TM Olimpia,1T,19686,656.2,1041,marmoleria,329.2,240.3,0.514,0.575,gestacion,carril_central,0.81
1T — Inicio a TM Olimpia,1T,19689,656.3,1041,marmoleria,325.9,242.8,0.509,0.584,gestacion,carril_central,0.79
1T — Inicio a TM Olimpia,1T,19689,656.3,1042,olimpia,74.2,179.2,0.116,0.359,defensa,carril_central,0.5
1T — Inicio a TM Olimpia,1T,19692,656.4,1041,marmoleria,324.3,244.4,0.507,0.59,gestacion,carril_central,0.69
1T — Inicio a TM Olimpia,1T,19701,656.7,1041,marmoleria,308.1,248.3,0.481,0.604,gestacion,carril_central,0.71
1T — Inicio a TM Olimpia,1T,19704,656.8,1041,marmoleria,299.8,249.3,0.468,0.607,gestacion,carril_central,0.79
1T — Inicio a TM Olimpia,1T,19707,656.9,1041,marmoleria,292.3,252.2,0.457,0.618,gestacion,carril_central,0.77
1T — Inicio a TM Olimpia,1T,19710,657.0,1041,marmoleria,287.0,254.4,0.448,0.622,gestacion,carril_central,0.7
1T — Inicio a TM Olimpia,1T,19713,657.1,1041,marmoleria,279.4,254.6,0.437,0.622,gestacion,carril_central,0.68
1T — Inicio a TM Olimpia,1T,19716,657.2,1041,marmoleria,271.1,256.6,0.424,0.629,gestacion,carril_central,0.71
1T — Inicio a TM Olimpia,1T,19719,657.3,1041,marmoleria,266.6,259.5,0.417,0.64,gestacion,carril_central,0.75
1T — Inicio a TM Olimpia,1T,19722,657.4,1041,marmoleria,263.5,261.5,0.412,0.647,gestacion,carril_central,0.7
1T — Inicio a TM Olimpia,1T,19725,657.5,1041,marmoleria,258.2,265.9,0.403,0.663,gestacion,carril_derecho,0.73
1T — Inicio a TM Olimpia,1T,19728,657.6,1041,marmoleria,250.1,267.7,0.391,0.669,gestacion,carril_derecho,0.77
1T — Inicio a TM Olimpia,1T,19731,657.7,1041,marmoleria,243.4,269.9,0.38,0.677,gestacion,carril_derecho,0.74
1T — Inicio a TM Olimpia,1T,19734,657.8,1041,marmoleria,237.3,273.9,0.371,0.692,gestacion,carril_derecho,0.76
1T — Inicio a TM Olimpia,1T,19737,657.9,1041,marmoleria,234.0,277.0,0.366,0.702,gestacion,carril_derecho,0.75
1T — Inicio a TM Olimpia,1T,19740,658.0,1041,marmoleria,222.7,277.8,0.348,0.709,gestacion,carril_derecho,0.7
1T — Inicio a TM Olimpia,1T,19743,658.1,1041,marmoleria,213.0,276.2,0.333,0.704,gestacion,carril_derecho,0.75
1T — Inicio a TM Olimpia,1T,19746,658.2,1041,marmoleria,209.1,279.9,0.327,0.717,defensa,carril_derecho,0.75
1T — Inicio a TM Olimpia,1T,19749,658.3,1041,marmoleria,206.0,283.0,0.322,0.728,defensa,carril_derecho,0.77
1T — Inicio a TM Olimpia,1T,19752,658.4,1041,marmoleria,201.8,290.2,0.315,0.753,defensa,carril_derecho,0.69
1T — Inicio a TM Olimpia,1T,19755,658.5,1041,marmoleria,196.0,293.2,0.306,0.764,defensa,carril_derecho,0.72
1T — Inicio a TM Olimpia,1T,19758,658.6,1041,marmoleria,192.1,296.4,0.3,0.775,defensa,carril_derecho,0.82
1T — Inicio a TM Olimpia,1T,19761,658.7,1041,marmoleria,189.9,296.3,0.297,0.775,defensa,carril_derecho,0.82
1T — Inicio a TM Olimpia,1T,19764,658.8,1041,marmoleria,190.3,292.2,0.297,0.76,defensa,carril_derecho,0.8
1T — Inicio a TM Olimpia,1T,19767,658.9,1041,marmoleria,193.1,293.3,0.302,0.764,defensa,carril_derecho,0.77
1T — Inicio a TM Olimpia,1T,19770,659.0,1041,marmoleria,200.6,292.8,0.313,0.762,defensa,carril_derecho,0.81
1T — Inicio a TM Olimpia,1T,19773,659.1,1041,marmoleria,202.6,293.1,0.317,0.763,defensa,carril_derecho,0.82
1T — Inicio a TM Olimpia,1T,19776,659.2,1041,marmoleria,204.2,292.8,0.319,0.762,defensa,carril_derecho,0.77
1T — Inicio a TM Olimpia,1T,19779,659.3,1041,marmoleria,207.3,290.7,0.324,0.754,defensa,carril_derecho,0.76
1T — Inicio a TM Olimpia,1T,19782,659.4,1041,marmoleria,210.0,292.6,0.328,0.761,defensa,carril_derecho,0.78
1T — Inicio a TM Olimpia,1T,19785,659.5,1041,marmoleria,211.5,292.9,0.331,0.762,gestacion,carril_derecho,0.82
1T — Inicio a TM Olimpia,1T,19788,659.6,1041,marmoleria,211.8,293.0,0.331,0.762,gestacion,carril_derecho,0.81
1T — Inicio a TM Olimpia,1T,19791,659.7,1041,marmoleria,213.1,294.0,0.333,0.766,gestacion,carril_derecho,0.81
1T — Inicio a TM Olimpia,1T,19794,659.8,1041,marmoleria,216.5,291.3,0.338,0.756,gestacion,carril_derecho,0.81
1T — Inicio a TM Olimpia,1T,19836,661.2,1041,marmoleria,269.3,278.2,0.421,0.71,gestacion,carril_derecho,0.78
1T — Inicio a TM Olimpia,1T,19836,661.2,1045,marmoleria,280.1,178.8,0.438,0.357,gestacion,carril_central,0.66
1T — Inicio a TM Olimpia,1T,19842,661.4,1045,marmoleria,274.5,181.6,0.429,0.367,gestacion,carril_central,0.63
1T — Inicio a TM Olimpia,1T,19845,661.5,1045,marmoleria,272.6,182.2,0.426,0.369,gestacion,carril_central,0.7
1T — Inicio a TM Olimpia,1T,19848,661.6,1045,marmoleria,270.9,185.1,0.423,0.38,gestacion,carril_central,0.7
1T — Inicio a TM Olimpia,1T,19851,661.7,1045,marmoleria,263.2,185.9,0.411,0.383,gestacion,carril_central,0.8
1T — Inicio a TM Olimpia,1T,19854,661.8,1045,marmoleria,261.5,186.2,0.409,0.384,gestacion,carril_central,0.8
1T — Inicio a TM Olimpia,1T,19860,662.0,1045,marmoleria,259.6,187.2,0.406,0.387,gestacion,carril_central,0.71
1T — Inicio a TM Olimpia,1T,19863,662.1,1045,marmoleria,261.6,185.9,0.409,0.383,gestacion,carril_central,0.72
1T — Inicio a TM Olimpia,1T,19866,662.2,1045,marmoleria,263.2,186.6,0.411,0.385,gestacion,carril_central,0.8
1T — Inicio a TM Olimpia,1T,19869,662.3,1045,marmoleria,262.3,185.9,0.41,0.383,gestacion,carril_central,0.76
1T — Inicio a TM Olimpia,1T,19872,662.4,1045,marmoleria,260.9,186.4,0.408,0.384,gestacion,carril_central,0.67
1T — Inicio a TM Olimpia,1T,19875,662.5,1045,marmoleria,259.0,187.4,0.405,0.388,gestacion,carril_central,0.73
1T — Inicio a TM Olimpia,1T,19878,662.6,1045,marmoleria,255.8,189.0,0.4,0.394,gestacion,carril_central,0.76
1T — Inicio a TM Olimpia,1T,19881,662.7,1045,marmoleria,253.2,189.8,0.396,0.397,gestacion,carril_central,0.69
1T — Inicio a TM Olimpia,1T,19884,662.8,1045,marmoleria,250.7,191.6,0.392,0.403,gestacion,carril_central,0.54
1T — Inicio a TM Olimpia,1T,19887,662.9,1045,marmoleria,246.6,189.6,0.385,0.396,gestacion,carril_central,0.64
1T — Inicio a TM Olimpia,1T,19890,663.0,1045,marmoleria,246.2,190.6,0.385,0.393,gestacion,carril_central,0.68
1T — Inicio a TM Olimpia,1T,19893,663.1,1045,marmoleria,250.9,190.8,0.392,0.393,gestacion,carril_central,0.72
1T — Inicio a TM Olimpia,1T,19893,663.1,1048,marmoleria,94.4,308.0,0.148,0.814,defensa,carril_derecho,0.8
1T — Inicio a TM Olimpia,1T,19896,663.2,1045,marmoleria,264.8,183.7,0.414,0.368,gestacion,carril_central,0.69
1T — Inicio a TM Olimpia,1T,19896,663.2,1048,marmoleria,116.8,302.3,0.182,0.793,defensa,carril_derecho,0.79
1T — Inicio a TM Olimpia,1T,19899,663.3,1045,marmoleria,281.1,175.5,0.439,0.339,gestacion,carril_central,0.68
1T — Inicio a TM Olimpia,1T,19899,663.3,1048,marmoleria,142.3,291.5,0.222,0.754,defensa,carril_derecho,0.62
1T — Inicio a TM Olimpia,1T,19902,663.4,1048,marmoleria,162.2,276.5,0.253,0.701,defensa,carril_derecho,0.48
1T — Inicio a TM Olimpia,1T,19905,663.5,1048,marmoleria,187.9,255.1,0.294,0.624,defensa,carril_central,0.67
1T — Inicio a TM Olimpia,1T,19905,663.5,1045,marmoleria,321.3,149.8,0.502,0.246,gestacion,carril_izquierdo,0.6
1T — Inicio a TM Olimpia,1T,19908,663.6,1048,marmoleria,207.8,250.2,0.325,0.607,defensa,carril_central,0.55
1T — Inicio a TM Olimpia,1T,19908,663.6,1045,marmoleria,340.2,139.7,0.532,0.21,gestacion,carril_izquierdo,0.49
1T — Inicio a TM Olimpia,1T,19911,663.7,1048,marmoleria,233.0,235.7,0.364,0.554,gestacion,carril_central,0.63
1T — Inicio a TM Olimpia,1T,19911,663.7,1045,marmoleria,368.8,123.4,0.576,0.152,gestacion,carril_izquierdo,0.63
1T — Inicio a TM Olimpia,1T,19914,663.8,1048,marmoleria,245.0,233.0,0.383,0.545,gestacion,carril_central,0.71
1T — Inicio a TM Olimpia,1T,19914,663.8,1045,marmoleria,380.5,120.7,0.595,0.142,gestacion,carril_izquierdo,0.69
1T — Inicio a TM Olimpia,1T,19917,663.9,1048,marmoleria,264.9,232.2,0.414,0.542,gestacion,carril_central,0.74
1T — Inicio a TM Olimpia,1T,19917,663.9,1045,marmoleria,401.9,118.7,0.628,0.135,gestacion,carril_izquierdo,0.78
1T — Inicio a TM Olimpia,1T,19920,664.0,1045,marmoleria,423.5,117.4,0.662,0.336,definicion,carril_central,0.75
1T — Inicio a TM Olimpia,1T,19923,664.1,1048,marmoleria,277.7,235.1,0.434,0.674,gestacion,carril_derecho,0.8
1T — Inicio a TM Olimpia,1T,19923,664.1,1045,marmoleria,438.3,116.4,0.685,0.334,definicion,carril_central,0.71
1T — Inicio a TM Olimpia,1T,19926,664.2,1045,marmoleria,455.3,116.8,0.711,0.335,definicion,carril_central,0.66
1T — Inicio a TM Olimpia,1T,19926,664.2,1050,marmoleria,333.9,319.5,0.522,0.915,gestacion,carril_derecho,0.7
1T — Inicio a TM Olimpia,1T,19929,664.3,1045,marmoleria,479.0,118.3,0.748,0.339,definicion,carril_central,0.74
1T — Inicio a TM Olimpia,1T,19932,664.4,1045,marmoleria,497.4,121.5,0.777,0.348,definicion,carril_central,0.82
1T — Inicio a TM Olimpia,1T,19935,664.5,1045,marmoleria,513.9,125.0,0.803,0.358,definicion,carril_central,0.73
1T — Inicio a TM Olimpia,1T,19935,664.5,1050,marmoleria,370.4,321.1,0.579,0.92,gestacion,carril_derecho,0.78
1T — Inicio a TM Olimpia,1T,19938,664.6,1045,marmoleria,524.6,126.7,0.82,0.363,definicion,carril_central,0.76
